,Filename,Label,ClassName
4354,golfcourse/golfcourse_000344.png,9,golfcourse
1306,intersection/intersection_000302.png,10,intersection
780,mobilehomepark/mobilehomepark_000373.png,12,mobilehomepark
4053,chaparral/chaparral_000185.png,5,chaparral
4116,chaparral/chaparral_000333.png,5,chaparral
2179,river/river_000074.png,15,river
3893,chaparral/chaparral_000109.png,5,chaparral
3368,harbor/harbor_000409.png,20,harbor
4127,chaparral/chaparral_000077.png,5,chaparral
5467,baseballdiamond/baseballdiamond_000497.png,2,baseballdiamond
1927,airplane/airplane_000092.png,1,airplane
6822,mediumresidential/mediumresidential_000232.png,11,mediumresidential
5097,sparseresidential/sparseresidential_000197.png,17,sparseresidential
3359,harbor/harbor_000356.png,20,harbor
4411,golfcourse/golfcourse_000179.png,9,golfcourse
2534,agricultural/agricultural_000112.png,0,agricultural
1497,freeway/freeway_000466.png,8,freeway
3850,chaparral/chaparral_000391.png,5,chaparral
6020,parkinglot/parkinglot_000154.png,14,parkinglot
4588,storagetanks/storagetanks_000450.png,18,storagetanks
1574,freeway/freeway_000338.png,8,freeway
3313,harbor/harbor_000255.png,20,harbor
5667,runway/runway_000015.png,16,runway
2688,agricultural/agricultural_000071.png,0,agricultural
2563,agricultural/agricultural_000342.png,0,agricultural
2856,tenniscourt/tenniscourt_000345.png,19,tenniscourt
502,buildings/buildings_000406.png,4,buildings
736,mobilehomepark/mobilehomepark_000362.png,12,mobilehomepark
3146,tenniscourt/tenniscourt_000242.png,19,tenniscourt
3488,harbor/harbor_000189.png,20,harbor
3904,chaparral/chaparral_000282.png,5,chaparral
4362,golfcourse/golfcourse_000390.png,9,golfcourse
2290,river/river_000414.png,15,river
5224,sparseresidential/sparseresidential_000127.png,17,sparseresidential
278,beach/beach_000355.png,3,beach
7173,denseresidential/denseresidential_000110.png,6,denseresidential
3186,harbor/harbor_000004.png,20,harbor
674,buildings/buildings_000199.png,4,buildings
5828,runway/runway_000214.png,16,runway
3972,chaparral/chaparral_000291.png,5,chaparral
1095,intersection/intersection_000180.png,10,intersection
5004,sparseresidential/sparseresidential_000213.png,17,sparseresidential
3262,harbor/harbor_000008.png,20,harbor
4300,golfcourse/golfcourse_000083.png,9,golfcourse
2093,airplane/airplane_000409.png,1,airplane
5618,runway/runway_000263.png,16,runway
6641,forest/forest_000413.png,7,forest
4827,storagetanks/storagetanks_000137.png,18,storagetanks
3464,harbor/harbor_000401.png,20,harbor
4359,golfcourse/golfcourse_000287.png,9,golfcourse
5385,baseballdiamond/baseballdiamond_000397.png,2,baseballdiamond
2033,airplane/airplane_000448.png,1,airplane
7030,denseresidential/denseresidential_000195.png,6,denseresidential
1172,intersection/intersection_000373.png,10,intersection
6079,parkinglot/parkinglot_000323.png,14,parkinglot
7203,denseresidential/denseresidential_000190.png,6,denseresidential
6051,parkinglot/parkinglot_000040.png,14,parkinglot
6474,forest/forest_000161.png,7,forest
1826,airplane/airplane_000006.png,1,airplane
6468,forest/forest_000239.png,7,forest
196,beach/beach_000382.png,3,beach
5973,parkinglot/parkinglot_000392.png,14,parkinglot
6274,parkinglot/parkinglot_000489.png,14,parkinglot
1261,intersection/intersection_000149.png,10,intersection
1060,intersection/intersection_000394.png,10,intersection
1128,intersection/intersection_000485.png,10,intersection
541,buildings/buildings_000166.png,4,buildings
6064,parkinglot/parkinglot_000092.png,14,parkinglot
535,buildings/buildings_000226.png,4,buildings
232,beach/beach_000134.png,3,beach
4658,storagetanks/storagetanks_000238.png,18,storagetanks
4714,storagetanks/storagetanks_000032.png,18,storagetanks
2201,river/river_000213.png,15,river
5112,sparseresidential/sparseresidential_000079.png,17,sparseresidential
3867,chaparral/chaparral_000346.png,5,chaparral
3067,tenniscourt/tenniscourt_000232.png,19,tenniscourt
2316,river/river_000165.png,15,river
5720,runway/runway_000082.png,16,runway
3268,harbor/harbor_000344.png,20,harbor
69,beach/beach_000486.png,3,beach
2129,river/river_000048.png,15,river
4123,chaparral/chaparral_000437.png,5,chaparral
3389,harbor/harbor_000491.png,20,harbor
4469,golfcourse/golfcourse_000045.png,9,golfcourse
3023,tenniscourt/tenniscourt_000149.png,19,tenniscourt
6389,forest/forest_000446.png,7,forest
885,mobilehomepark/mobilehomepark_000334.png,12,mobilehomepark
4577,storagetanks/storagetanks_000012.png,18,storagetanks
3704,overpass/overpass_000414.png,13,overpass
4604,storagetanks/storagetanks_000465.png,18,storagetanks
2957,tenniscourt/tenniscourt_000497.png,19,tenniscourt
1092,intersection/intersection_000423.png,10,intersection
4915,sparseresidential/sparseresidential_000327.png,17,sparseresidential
3706,overpass/overpass_000005.png,13,overpass
3474,harbor/harbor_000214.png,20,harbor
5321,baseballdiamond/baseballdiamond_000348.png,2,baseballdiamond
4186,chaparral/chaparral_000371.png,5,chaparral
6091,parkinglot/parkinglot_000460.png,14,parkinglot
2857,tenniscourt/tenniscourt_000379.png,19,tenniscourt
295,beach/beach_000126.png,3,beach
1744,freeway/freeway_000317.png,8,freeway
1728,freeway/freeway_000431.png,8,freeway
2031,airplane/airplane_000473.png,1,airplane
2961,tenniscourt/tenniscourt_000455.png,19,tenniscourt
7221,denseresidential/denseresidential_000146.png,6,denseresidential
7220,denseresidential/denseresidential_000332.png,6,denseresidential
4080,chaparral/chaparral_000226.png,5,chaparral
1816,airplane/airplane_000305.png,1,airplane
2300,river/river_000466.png,15,river
418,buildings/buildings_000399.png,4,buildings
5226,sparseresidential/sparseresidential_000064.png,17,sparseresidential
2763,agricultural/agricultural_000286.png,0,agricultural
842,mobilehomepark/mobilehomepark_000251.png,12,mobilehomepark
4645,storagetanks/storagetanks_000380.png,18,storagetanks
4364,golfcourse/golfcourse_000050.png,9,golfcourse
7348,denseresidential/denseresidential_000434.png,6,denseresidential
370,buildings/buildings_000115.png,4,buildings
1657,freeway/freeway_000174.png,8,freeway
5800,runway/runway_000231.png,16,runway
1452,freeway/freeway_000210.png,8,freeway
7067,denseresidential/denseresidential_000112.png,6,denseresidential
6188,parkinglot/parkinglot_000253.png,14,parkinglot
5704,runway/runway_000155.png,16,runway
7012,denseresidential/denseresidential_000474.png,6,denseresidential
4,beach/beach_000018.png,3,beach
2546,agricultural/agricultural_000127.png,0,agricultural
3688,overpass/overpass_000145.png,13,overpass
3022,tenniscourt/tenniscourt_000084.png,19,tenniscourt
6291,parkinglot/parkinglot_000378.png,14,parkinglot
4019,chaparral/chaparral_000160.png,5,chaparral
2764,agricultural/agricultural_000107.png,0,agricultural
1534,freeway/freeway_000491.png,8,freeway
5259,baseballdiamond/baseballdiamond_000173.png,2,baseballdiamond
4154,chaparral/chaparral_000034.png,5,chaparral
3346,harbor/harbor_000054.png,20,harbor
4280,golfcourse/golfcourse_000052.png,9,golfcourse
3889,chaparral/chaparral_000037.png,5,chaparral
4357,golfcourse/golfcourse_000295.png,9,golfcourse
1337,intersection/intersection_000303.png,10,intersection
5499,baseballdiamond/baseballdiamond_000423.png,2,baseballdiamond
7251,denseresidential/denseresidential_000268.png,6,denseresidential
1513,freeway/freeway_000089.png,8,freeway
3717,overpass/overpass_000469.png,13,overpass
2937,tenniscourt/tenniscourt_000114.png,19,tenniscourt
3235,harbor/harbor_000029.png,20,harbor
5379,baseballdiamond/baseballdiamond_000460.png,2,baseballdiamond
5922,runway/runway_000180.png,16,runway
3221,harbor/harbor_000273.png,20,harbor
305,beach/beach_000203.png,3,beach
3763,overpass/overpass_000141.png,13,overpass
4029,chaparral/chaparral_000415.png,5,chaparral
4625,storagetanks/storagetanks_000413.png,18,storagetanks
2520,agricultural/agricultural_000397.png,0,agricultural
1810,airplane/airplane_000120.png,1,airplane
2460,agricultural/agricultural_000288.png,0,agricultural
4742,storagetanks/storagetanks_000230.png,18,storagetanks
5919,runway/runway_000296.png,16,runway
7168,denseresidential/denseresidential_000021.png,6,denseresidential
428,buildings/buildings_000361.png,4,buildings
962,mobilehomepark/mobilehomepark_000063.png,12,mobilehomepark
5308,baseballdiamond/baseballdiamond_000494.png,2,baseballdiamond
4401,golfcourse/golfcourse_000157.png,9,golfcourse
5068,sparseresidential/sparseresidential_000066.png,17,sparseresidential
6489,forest/forest_000340.png,7,forest
5413,baseballdiamond/baseballdiamond_000247.png,2,baseballdiamond
14,beach/beach_000359.png,3,beach
3258,harbor/harbor_000035.png,20,harbor
5589,baseballdiamond/baseballdiamond_000225.png,2,baseballdiamond
999,mobilehomepark/mobilehomepark_000169.png,12,mobilehomepark
2313,river/river_000166.png,15,river
6130,parkinglot/parkinglot_000318.png,14,parkinglot
5541,baseballdiamond/baseballdiamond_000037.png,2,baseballdiamond
5862,runway/runway_000476.png,16,runway
3731,overpass/overpass_000158.png,13,overpass
2450,agricultural/agricultural_000405.png,0,agricultural
6305,forest/forest_000396.png,7,forest
1189,intersection/intersection_000487.png,10,intersection
688,buildings/buildings_000449.png,4,buildings
2251,river/river_000398.png,15,river
4995,sparseresidential/sparseresidential_000393.png,17,sparseresidential
4071,chaparral/chaparral_000241.png,5,chaparral
629,buildings/buildings_000105.png,4,buildings
3462,harbor/harbor_000434.png,20,harbor
2549,agricultural/agricultural_000072.png,0,agricultural
5507,baseballdiamond/baseballdiamond_000394.png,2,baseballdiamond
2407,river/river_000365.png,15,river
4066,chaparral/chaparral_000213.png,5,chaparral
826,mobilehomepark/mobilehomepark_000358.png,12,mobilehomepark
6562,forest/forest_000014.png,7,forest
5490,baseballdiamond/baseballdiamond_000385.png,2,baseballdiamond
3502,overpass/overpass_000016.png,13,overpass
4304,golfcourse/golfcourse_000214.png,9,golfcourse
2485,agricultural/agricultural_000088.png,0,agricultural
1202,intersection/intersection_000230.png,10,intersection
2875,tenniscourt/tenniscourt_000108.png,19,tenniscourt
6769,mediumresidential/mediumresidential_000218.png,11,mediumresidential
4499,golfcourse/golfcourse_000401.png,9,golfcourse
4853,storagetanks/storagetanks_000234.png,18,storagetanks
6475,forest/forest_000047.png,7,forest
2074,airplane/airplane_000488.png,1,airplane
571,buildings/buildings_000004.png,4,buildings
4135,chaparral/chaparral_000011.png,5,chaparral
2437,river/river_000431.png,15,river
4506,golfcourse/golfcourse_000393.png,9,golfcourse
799,mobilehomepark/mobilehomepark_000162.png,12,mobilehomepark
234,beach/beach_000368.png,3,beach
6410,forest/forest_000358.png,7,forest
6261,parkinglot/parkinglot_000466.png,14,parkinglot
6077,parkinglot/parkinglot_000003.png,14,parkinglot
5030,sparseresidential/sparseresidential_000478.png,17,sparseresidential
1850,airplane/airplane_000112.png,1,airplane
1759,airplane/airplane_000080.png,1,airplane
6961,mediumresidential/mediumresidential_000052.png,11,mediumresidential
3635,overpass/overpass_000090.png,13,overpass
4971,sparseresidential/sparseresidential_000241.png,17,sparseresidential
4264,golfcourse/golfcourse_000204.png,9,golfcourse
5260,baseballdiamond/baseballdiamond_000474.png,2,baseballdiamond
623,buildings/buildings_000205.png,4,buildings
4911,sparseresidential/sparseresidential_000094.png,17,sparseresidential
1779,airplane/airplane_000308.png,1,airplane
1304,intersection/intersection_000185.png,10,intersection
1587,freeway/freeway_000186.png,8,freeway
3454,harbor/harbor_000003.png,20,harbor
1041,mobilehomepark/mobilehomepark_000165.png,12,mobilehomepark
442,buildings/buildings_000334.png,4,buildings
5312,baseballdiamond/baseballdiamond_000165.png,2,baseballdiamond
6709,mediumresidential/mediumresidential_000012.png,11,mediumresidential
5920,runway/runway_000068.png,16,runway
3355,harbor/harbor_000237.png,20,harbor
1552,freeway/freeway_000119.png,8,freeway
2906,tenniscourt/tenniscourt_000059.png,19,tenniscourt
6333,forest/forest_000209.png,7,forest
6657,mediumresidential/mediumresidential_000385.png,11,mediumresidential
496,buildings/buildings_000017.png,4,buildings
2650,agricultural/agricultural_000068.png,0,agricultural
1669,freeway/freeway_000292.png,8,freeway
374,buildings/buildings_000410.png,4,buildings
711,mobilehomepark/mobilehomepark_000483.png,12,mobilehomepark
1702,freeway/freeway_000225.png,8,freeway
844,mobilehomepark/mobilehomepark_000493.png,12,mobilehomepark
537,buildings/buildings_000293.png,4,buildings
7022,denseresidential/denseresidential_000156.png,6,denseresidential
6996,mediumresidential/mediumresidential_000078.png,11,mediumresidential
2646,agricultural/agricultural_000060.png,0,agricultural
747,mobilehomepark/mobilehomepark_000247.png,12,mobilehomepark
5083,sparseresidential/sparseresidential_000381.png,17,sparseresidential
2065,airplane/airplane_000427.png,1,airplane
3618,overpass/overpass_000282.png,13,overpass
5918,runway/runway_000496.png,16,runway
2558,agricultural/agricultural_000290.png,0,agricultural
4074,chaparral/chaparral_000190.png,5,chaparral
5372,baseballdiamond/baseballdiamond_000323.png,2,baseballdiamond
5527,baseballdiamond/baseballdiamond_000361.png,2,baseballdiamond
7247,denseresidential/denseresidential_000394.png,6,denseresidential
2249,river/river_000199.png,15,river
3007,tenniscourt/tenniscourt_000111.png,19,tenniscourt
4433,golfcourse/golfcourse_000144.png,9,golfcourse
3330,harbor/harbor_000287.png,20,harbor
6557,forest/forest_000109.png,7,forest
6146,parkinglot/parkinglot_000416.png,14,parkinglot
1477,freeway/freeway_000048.png,8,freeway
3645,overpass/overpass_000337.png,13,overpass
1897,airplane/airplane_000225.png,1,airplane
4507,golfcourse/golfcourse_000340.png,9,golfcourse
5100,sparseresidential/sparseresidential_000268.png,17,sparseresidential
6100,parkinglot/parkinglot_000091.png,14,parkinglot
3523,overpass/overpass_000110.png,13,overpass
4837,storagetanks/storagetanks_000243.png,18,storagetanks
2708,agricultural/agricultural_000208.png,0,agricultural
2304,river/river_000294.png,15,river
1536,freeway/freeway_000344.png,8,freeway
5897,runway/runway_000484.png,16,runway
4043,chaparral/chaparral_000149.png,5,chaparral
6378,forest/forest_000088.png,7,forest
2514,agricultural/agricultural_000315.png,0,agricultural
6338,forest/forest_000488.png,7,forest
1992,airplane/airplane_000460.png,1,airplane
6253,parkinglot/parkinglot_000363.png,14,parkinglot
1212,intersection/intersection_000308.png,10,intersection
4989,sparseresidential/sparseresidential_000492.png,17,sparseresidential
2454,agricultural/agricultural_000352.png,0,agricultural
1548,freeway/freeway_000180.png,8,freeway
7250,denseresidential/denseresidential_000342.png,6,denseresidential
1432,freeway/freeway_000340.png,8,freeway
6845,mediumresidential/mediumresidential_000359.png,11,mediumresidential
1447,freeway/freeway_000207.png,8,freeway
7171,denseresidential/denseresidential_000437.png,6,denseresidential
2392,river/river_000041.png,15,river
6367,forest/forest_000482.png,7,forest
7146,denseresidential/denseresidential_000349.png,6,denseresidential
2528,agricultural/agricultural_000300.png,0,agricultural
7006,denseresidential/denseresidential_000113.png,6,denseresidential
6698,mediumresidential/mediumresidential_000478.png,11,mediumresidential
1321,intersection/intersection_000297.png,10,intersection
7316,denseresidential/denseresidential_000245.png,6,denseresidential
1567,freeway/freeway_000020.png,8,freeway
7225,denseresidential/denseresidential_000206.png,6,denseresidential
72,beach/beach_000135.png,3,beach
1332,intersection/intersection_000361.png,10,intersection
7132,denseresidential/denseresidential_000489.png,6,denseresidential
4659,storagetanks/storagetanks_000355.png,18,storagetanks
68,beach/beach_000310.png,3,beach
2049,airplane/airplane_000314.png,1,airplane
2094,airplane/airplane_000443.png,1,airplane
184,beach/beach_000162.png,3,beach
4562,storagetanks/storagetanks_000425.png,18,storagetanks
6834,mediumresidential/mediumresidential_000215.png,11,mediumresidential
4164,chaparral/chaparral_000075.png,5,chaparral
4479,golfcourse/golfcourse_000288.png,9,golfcourse
6207,parkinglot/parkinglot_000306.png,14,parkinglot
5116,sparseresidential/sparseresidential_000341.png,17,sparseresidential
1994,airplane/airplane_000136.png,1,airplane
4338,golfcourse/golfcourse_000348.png,9,golfcourse
5401,baseballdiamond/baseballdiamond_000378.png,2,baseballdiamond
703,mobilehomepark/mobilehomepark_000187.png,12,mobilehomepark
2876,tenniscourt/tenniscourt_000038.png,19,tenniscourt
4245,golfcourse/golfcourse_000299.png,9,golfcourse
3539,overpass/overpass_000493.png,13,overpass
5581,baseballdiamond/baseballdiamond_000194.png,2,baseballdiamond
6242,parkinglot/parkinglot_000250.png,14,parkinglot
3698,overpass/overpass_000347.png,13,overpass
2271,river/river_000143.png,15,river
5261,baseballdiamond/baseballdiamond_000353.png,2,baseballdiamond
3788,overpass/overpass_000318.png,13,overpass
3615,overpass/overpass_000196.png,13,overpass
1013,mobilehomepark/mobilehomepark_000312.png,12,mobilehomepark
170,beach/beach_000122.png,3,beach
2929,tenniscourt/tenniscourt_000065.png,19,tenniscourt
5766,runway/runway_000064.png,16,runway
2334,river/river_000471.png,15,river
3450,harbor/harbor_000292.png,20,harbor
1424,freeway/freeway_000395.png,8,freeway
2054,airplane/airplane_000401.png,1,airplane
6933,mediumresidential/mediumresidential_000050.png,11,mediumresidential
1792,airplane/airplane_000278.png,1,airplane
5596,baseballdiamond/baseballdiamond_000146.png,2,baseballdiamond
2947,tenniscourt/tenniscourt_000093.png,19,tenniscourt
805,mobilehomepark/mobilehomepark_000399.png,12,mobilehomepark
3758,overpass/overpass_000154.png,13,overpass
3178,harbor/harbor_000016.png,20,harbor
4432,golfcourse/golfcourse_000049.png,9,golfcourse
7114,denseresidential/denseresidential_000125.png,6,denseresidential
49,beach/beach_000191.png,3,beach
3307,harbor/harbor_000444.png,20,harbor
1219,intersection/intersection_000022.png,10,intersection
2921,tenniscourt/tenniscourt_000235.png,19,tenniscourt
984,mobilehomepark/mobilehomepark_000239.png,12,mobilehomepark
5592,baseballdiamond/baseballdiamond_000305.png,2,baseballdiamond
4169,chaparral/chaparral_000446.png,5,chaparral
415,buildings/buildings_000253.png,4,buildings
1299,intersection/intersection_000470.png,10,intersection
2445,river/river_000036.png,15,river
1066,intersection/intersection_000017.png,10,intersection
6492,forest/forest_000375.png,7,forest
1732,freeway/freeway_000429.png,8,freeway
7011,denseresidential/denseresidential_000259.png,6,denseresidential
5520,baseballdiamond/baseballdiamond_000105.png,2,baseballdiamond
7059,denseresidential/denseresidential_000272.png,6,denseresidential
358,buildings/buildings_000064.png,4,buildings
4918,sparseresidential/sparseresidential_000005.png,17,sparseresidential
1943,airplane/airplane_000256.png,1,airplane
3818,overpass/overpass_000027.png,13,overpass
3745,overpass/overpass_000173.png,13,overpass
4762,storagetanks/storagetanks_000047.png,18,storagetanks
7094,denseresidential/denseresidential_000013.png,6,denseresidential
5972,parkinglot/parkinglot_000317.png,14,parkinglot
346,beach/beach_000482.png,3,beach
2637,agricultural/agricultural_000021.png,0,agricultural
108,beach/beach_000221.png,3,beach
4142,chaparral/chaparral_000500.png,5,chaparral
158,beach/beach_000315.png,3,beach
3737,overpass/overpass_000313.png,13,overpass
3432,harbor/harbor_000259.png,20,harbor
1993,airplane/airplane_000101.png,1,airplane
3014,tenniscourt/tenniscourt_000390.png,19,tenniscourt
3600,overpass/overpass_000237.png,13,overpass
2036,airplane/airplane_000031.png,1,airplane
488,buildings/buildings_000282.png,4,buildings
6167,parkinglot/parkinglot_000463.png,14,parkinglot
1037,mobilehomepark/mobilehomepark_000388.png,12,mobilehomepark
2754,agricultural/agricultural_000356.png,0,agricultural
7051,denseresidential/denseresidential_000119.png,6,denseresidential
7079,denseresidential/denseresidential_000005.png,6,denseresidential
7151,denseresidential/denseresidential_000062.png,6,denseresidential
1208,intersection/intersection_000162.png,10,intersection
788,mobilehomepark/mobilehomepark_000160.png,12,mobilehomepark
2438,river/river_000114.png,15,river
6056,parkinglot/parkinglot_000134.png,14,parkinglot
7318,denseresidential/denseresidential_000155.png,6,denseresidential
744,mobilehomepark/mobilehomepark_000375.png,12,mobilehomepark
2227,river/river_000115.png,15,river
641,buildings/buildings_000198.png,4,buildings
4193,chaparral/chaparral_000168.png,5,chaparral
6213,parkinglot/parkinglot_000293.png,14,parkinglot
35,beach/beach_000266.png,3,beach
1517,freeway/freeway_000319.png,8,freeway
6241,parkinglot/parkinglot_000478.png,14,parkinglot
4429,golfcourse/golfcourse_000478.png,9,golfcourse
1825,airplane/airplane_000079.png,1,airplane
6203,parkinglot/parkinglot_000482.png,14,parkinglot
5262,baseballdiamond/baseballdiamond_000363.png,2,baseballdiamond
6477,forest/forest_000456.png,7,forest
6708,mediumresidential/mediumresidential_000147.png,11,mediumresidential
1403,freeway/freeway_000386.png,8,freeway
7035,denseresidential/denseresidential_000075.png,6,denseresidential
4922,sparseresidential/sparseresidential_000421.png,17,sparseresidential
2223,river/river_000113.png,15,river
4466,golfcourse/golfcourse_000128.png,9,golfcourse
3063,tenniscourt/tenniscourt_000201.png,19,tenniscourt
2955,tenniscourt/tenniscourt_000268.png,19,tenniscourt
7311,denseresidential/denseresidential_000422.png,6,denseresidential
3060,tenniscourt/tenniscourt_000042.png,19,tenniscourt
2098,airplane/airplane_000499.png,1,airplane
5612,runway/runway_000116.png,16,runway
7338,denseresidential/denseresidential_000312.png,6,denseresidential
7289,denseresidential/denseresidential_000129.png,6,denseresidential
4211,golfcourse/golfcourse_000323.png,9,golfcourse
1830,airplane/airplane_000286.png,1,airplane
3837,overpass/overpass_000492.png,13,overpass
2363,river/river_000356.png,15,river
3910,chaparral/chaparral_000289.png,5,chaparral
2644,agricultural/agricultural_000393.png,0,agricultural
6690,mediumresidential/mediumresidential_000055.png,11,mediumresidential
7103,denseresidential/denseresidential_000175.png,6,denseresidential
5681,runway/runway_000261.png,16,runway
456,buildings/buildings_000466.png,4,buildings
3193,harbor/harbor_000484.png,20,harbor
6873,mediumresidential/mediumresidential_000270.png,11,mediumresidential
4188,chaparral/chaparral_000454.png,5,chaparral
1089,intersection/intersection_000050.png,10,intersection
1081,intersection/intersection_000240.png,10,intersection
1662,freeway/freeway_000393.png,8,freeway
286,beach/beach_000411.png,3,beach
1365,intersection/intersection_000342.png,10,intersection
5121,sparseresidential/sparseresidential_000236.png,17,sparseresidential
2015,airplane/airplane_000184.png,1,airplane
4161,chaparral/chaparral_000217.png,5,chaparral
1245,intersection/intersection_000473.png,10,intersection
7061,denseresidential/denseresidential_000014.png,6,denseresidential
5571,baseballdiamond/baseballdiamond_000231.png,2,baseballdiamond
7212,denseresidential/denseresidential_000063.png,6,denseresidential
4947,sparseresidential/sparseresidential_000450.png,17,sparseresidential
1340,intersection/intersection_000237.png,10,intersection
1256,intersection/intersection_000400.png,10,intersection
4724,storagetanks/storagetanks_000290.png,18,storagetanks
2990,tenniscourt/tenniscourt_000299.png,19,tenniscourt
6345,forest/forest_000131.png,7,forest
2516,agricultural/agricultural_000089.png,0,agricultural
5656,runway/runway_000110.png,16,runway
2706,agricultural/agricultural_000337.png,0,agricultural
6109,parkinglot/parkinglot_000236.png,14,parkinglot
1388,intersection/intersection_000200.png,10,intersection
57,beach/beach_000458.png,3,beach
2873,tenniscourt/tenniscourt_000284.png,19,tenniscourt
3327,harbor/harbor_000122.png,20,harbor
2995,tenniscourt/tenniscourt_000036.png,19,tenniscourt
4483,golfcourse/golfcourse_000291.png,9,golfcourse
1503,freeway/freeway_000003.png,8,freeway
5058,sparseresidential/sparseresidential_000245.png,17,sparseresidential
6573,forest/forest_000072.png,7,forest
4202,golfcourse/golfcourse_000311.png,9,golfcourse
5037,sparseresidential/sparseresidential_000274.png,17,sparseresidential
1059,intersection/intersection_000118.png,10,intersection
2811,tenniscourt/tenniscourt_000196.png,19,tenniscourt
3106,tenniscourt/tenniscourt_000290.png,19,tenniscourt
3887,chaparral/chaparral_000043.png,5,chaparral
6847,mediumresidential/mediumresidential_000297.png,11,mediumresidential
4371,golfcourse/golfcourse_000450.png,9,golfcourse
4313,golfcourse/golfcourse_000130.png,9,golfcourse
5665,runway/runway_000235.png,16,runway
1421,freeway/freeway_000118.png,8,freeway
3492,harbor/harbor_000414.png,20,harbor
2393,river/river_000057.png,15,river
4679,storagetanks/storagetanks_000326.png,18,storagetanks
4576,storagetanks/storagetanks_000236.png,18,storagetanks
2115,river/river_000436.png,15,river
1207,intersection/intersection_000293.png,10,intersection
2090,airplane/airplane_000425.png,1,airplane
4653,storagetanks/storagetanks_000499.png,18,storagetanks
6880,mediumresidential/mediumresidential_000301.png,11,mediumresidential
2550,agricultural/agricultural_000009.png,0,agricultural
458,buildings/buildings_000111.png,4,buildings
6791,mediumresidential/mediumresidential_000350.png,11,mediumresidential
5001,sparseresidential/sparseresidential_000169.png,17,sparseresidential
1637,freeway/freeway_000023.png,8,freeway
2972,tenniscourt/tenniscourt_000073.png,19,tenniscourt
4704,storagetanks/storagetanks_000283.png,18,storagetanks
3326,harbor/harbor_000128.png,20,harbor
2705,agricultural/agricultural_000234.png,0,agricultural
2729,agricultural/agricultural_000382.png,0,agricultural
3482,harbor/harbor_000156.png,20,harbor
5455,baseballdiamond/baseballdiamond_000257.png,2,baseballdiamond
694,buildings/buildings_000317.png,4,buildings
6377,forest/forest_000344.png,7,forest
92,beach/beach_000214.png,3,beach
2425,river/river_000299.png,15,river
1001,mobilehomepark/mobilehomepark_000024.png,12,mobilehomepark
6494,forest/forest_000049.png,7,forest
5367,baseballdiamond/baseballdiamond_000022.png,2,baseballdiamond
2109,river/river_000353.png,15,river
5733,runway/runway_000470.png,16,runway
5002,sparseresidential/sparseresidential_000265.png,17,sparseresidential
1244,intersection/intersection_000113.png,10,intersection
1426,freeway/freeway_000015.png,8,freeway
3509,overpass/overpass_000363.png,13,overpass
3217,harbor/harbor_000470.png,20,harbor
7215,denseresidential/denseresidential_000207.png,6,denseresidential
2726,agricultural/agricultural_000080.png,0,agricultural
50,beach/beach_000193.png,3,beach
1818,airplane/airplane_000135.png,1,airplane
1634,freeway/freeway_000155.png,8,freeway
4799,storagetanks/storagetanks_000324.png,18,storagetanks
6164,parkinglot/parkinglot_000435.png,14,parkinglot
1729,freeway/freeway_000444.png,8,freeway
7078,denseresidential/denseresidential_000192.png,6,denseresidential
5012,sparseresidential/sparseresidential_000303.png,17,sparseresidential
2830,tenniscourt/tenniscourt_000478.png,19,tenniscourt
6245,parkinglot/parkinglot_000313.png,14,parkinglot
5547,baseballdiamond/baseballdiamond_000128.png,2,baseballdiamond
3622,overpass/overpass_000268.png,13,overpass
781,mobilehomepark/mobilehomepark_000355.png,12,mobilehomepark
5816,runway/runway_000027.png,16,runway
7109,denseresidential/denseresidential_000138.png,6,denseresidential
559,buildings/buildings_000214.png,4,buildings
1350,intersection/intersection_000221.png,10,intersection
4741,storagetanks/storagetanks_000145.png,18,storagetanks
814,mobilehomepark/mobilehomepark_000308.png,12,mobilehomepark
1533,freeway/freeway_000314.png,8,freeway
3109,tenniscourt/tenniscourt_000072.png,19,tenniscourt
7274,denseresidential/denseresidential_000145.png,6,denseresidential
4557,storagetanks/storagetanks_000337.png,18,storagetanks
695,buildings/buildings_000272.png,4,buildings
5931,runway/runway_000323.png,16,runway
344,beach/beach_000163.png,3,beach
2603,agricultural/agricultural_000451.png,0,agricultural
2717,agricultural/agricultural_000214.png,0,agricultural
1755,airplane/airplane_000433.png,1,airplane
539,buildings/buildings_000043.png,4,buildings
5398,baseballdiamond/baseballdiamond_000352.png,2,baseballdiamond
3568,overpass/overpass_000255.png,13,overpass
5914,runway/runway_000178.png,16,runway
1046,mobilehomepark/mobilehomepark_000311.png,12,mobilehomepark
4994,sparseresidential/sparseresidential_000337.png,17,sparseresidential
1241,intersection/intersection_000420.png,10,intersection
375,buildings/buildings_000058.png,4,buildings
7201,denseresidential/denseresidential_000154.png,6,denseresidential
267,beach/beach_000297.png,3,beach
2490,agricultural/agricultural_000148.png,0,agricultural
3252,harbor/harbor_000019.png,20,harbor
6951,mediumresidential/mediumresidential_000225.png,11,mediumresidential
6491,forest/forest_000119.png,7,forest
7100,denseresidential/denseresidential_000193.png,6,denseresidential
2817,tenniscourt/tenniscourt_000159.png,19,tenniscourt
4308,golfcourse/golfcourse_000468.png,9,golfcourse
5555,baseballdiamond/baseballdiamond_000074.png,2,baseballdiamond
3857,chaparral/chaparral_000086.png,5,chaparral
180,beach/beach_000218.png,3,beach
